"esr";"status";"type";"osm_id";"lat";"lon";"name";"alt_name";"old_name";"official_name";"railway";"user"
"943803";"1";"0";"4017822793";"51.0038147";"115.39422607";"Степь";"";"";"";"station";"943803"
"943818";"1";"0";"460437966";"50.93385696";"115.51981354";"6440 км";"";"";"";"halt";"943818"
"943907";"1";"0";"4016748894";"50.94383621";"115.58699799";"Оловянная";"";"";"";"station";"943907"
"944007";"1";"0";"3960807352";"50.86882401";"115.68764496";"Ясногорск-Забайкальский";"";"";"";"station";"944007"
"944100";"1";"0";"4017822807";"50.82647705";"115.78596497";"Ясная";"";"";"";"station";"944100"
"944115";"1";"0";"2867992687";"50.77780151";"115.84053802";"Разъезд №75";"";"";"";"station";"944115"
"944204";"1";"0";"460437723";"50.740448";"115.95127106";"Бырка";"";"";"";"station";"944204"
"944312";"1";"0";"4017821483";"50.74713135";"116.05136871";"Мирная";"";"";"";"station";"944312"
"944401";"1";"0";"460437647";"50.73242188";"116.17664337";"Безречная";"";"";"";"station";"944401"
"944511";"1";"0";"4017822799";"50.64629364";"116.3001709";"Хадабулак";"";"";"";"station";"944511"
"944609";"1";"0";"4017822805";"50.57868958";"116.3478241";"Шахтерская";"";"";"";"station";"944609"
"944613";"1";"0";"460437600";"50.51828003";"116.3850708";"Шерловая";"";"";"";"station";"944613"
"944628";"1";"0";"4017821465";"50.43470383";"116.46446228";"Зун-Торей";"";"";"";"station";"944628"
"944702";"1";"0";"460483915";"50.38918304";"116.5190506";"Борзя";"";"";"";"station";"944702"
"944717";"1";"0";"460484566";"50.34377289";"116.55345154";"6549 км (№115)";"";"";"";"halt";"944717"
"944717";"1";"0";"3226045924";"50.34380341";"116.55351257";"6549 км";"";"";"";"halt";""
"944721";"1";"0";"460484576";"50.29579544";"116.56568909";"Разъезд № 81";"";"";"";"halt";"944721"
"944721";"1";"1";"288586388";"50.2958107";"116.56626892";"Разъезд № 81";"";"";"";"station";"944721"
"944736";"1";"0";"3967457854";"50.25291061";"116.59098816";"Соктуй";"";"";"";"station";"944736"
"944907";"1";"1";"505028411";"49.89555359";"115.75878143";"Соловьёвск";"";"";"";"station";"944907"
"944907";"1";"0";"8253645373";"49.89538193";"115.75917053";"";"";"";"";"station";"944907"
"945404";"1";"0";"4017822800";"50.11713028";"116.68746948";"Харанор";"";"";"";"station";"945404"
"945616";"1";"1";"574460036";"50.15920258";"117.06923676";"Арабатук";"";"";"";"station";""
"945724";"1";"1";"462389423";"50.3833046";"117.60646057";"Арамогойтуй";"";"";"";"station";""
"945724";"1";"0";"1215003898";"50.38349152";"117.60622406";"Арамогойтуй";"";"";"";"station";""
"945809";"1";"0";"4017821480";"50.40441132";"117.89639282";"Маргуцек";"";"";"";"station";"945809"
"945902";"1";"0";"3960807351";"50.26723099";"118.11760712";"Урулюнгуй";"";"";"";"station";"945902"
"945917";"1";"0";"3583849505";"50.27582932";"118.35890961";"145 км";"145 км";"";"";"halt";"945917"
"945921";"1";"0";"1214409495";"50.33204269";"118.44277954";"154 км";"";"";"";"halt";""
"946002";"1";"0";"1214974987";"50.39850616";"118.63676453";"Досатуй";"";"";"";"station";""
"946106";"1";"0";"3960807349";"50.36833191";"119.08174133";"Приаргунск";"";"";"";"station";"946106"
"946208";"1";"0";"1216101734";"50.14977646";"118.06092834";"Краснокаменск";"";"";"";"station";""
"946604";"1";"0";"3965162820";"49.92829514";"116.84407043";"Даурия";"";"";"";"station";"946604"
"946731";"1";"0";"4017821451";"49.83404541";"117.09422302";"Билютуй";"";"";"";"station";"946731"
"946801";"1";"0";"3965162822";"49.64022827";"117.33089447";"Забайкальск";"";"";"";"station";"946801"
"947503";"1";"0";"3965162845";"51.76284027";"114.79227448";"Урульга";"";"";"";"station";"947503"
"947518";"1";"0";"2837253711";"51.74297714";"114.93421936";"6348 км";"";"";"";"halt";""
"947522";"1";"0";"2837252500";"51.74918747";"114.97341156";"6353 км";"";"";"";"halt";""
"947541";"1";"0";"2880951950";"51.76349258";"115.0874176";"Савинская";"";"";"";"halt";"947541"
"947556";"1";"0";"2837253712";"51.77223206";"115.16968536";"6368 км";"";"";"";"halt";""
"947611";"1";"0";"2837253706";"51.80243683";"115.32215881";"6380 км";"";"";"";"halt";""
"947626";"1";"0";"3747195012";"51.78484344";"115.38518524";"6385 км";"";"";"";"halt";"947626"
"947630";"1";"0";"4017822790";"51.76801682";"115.49526215";"Размахнино";"";"";"";"station";"947630"
"947645";"1";"0";"3226045922";"51.76833725";"115.58765411";"6400 км";"";"";"";"halt";"947645"
"947656";"1";"0";"243570866";"51.78493118";"115.27453613";"Зубарево";"";"";"";"station";"947656"
"947700";"1";"0";"3965162840";"51.7551384";"115.67519379";"Солнцевая";"";"";"";"station";"947700"
"947715";"1";"0";"2843379857";"51.7307663";"115.76514435";"6413 км";"";"";"";"halt";"947715"
"947722";"1";"0";"2843374096";"51.71405792";"115.80471802";"Онон";"";"";"";"halt";"947722"
"947734";"1";"0";"2843382408";"51.76142883";"115.85787201";"6427 км";"";"";"";"halt";"947734"
"947804";"1";"0";"4017821469";"51.77577209";"115.86632538";"Казаново";"";"";"";"station";"947804"
"947819";"1";"0";"2843393875";"51.82373428";"115.95013428";"6437 км";"";"";"";"halt";""
"947908";"1";"0";"6449658745";"51.85527802";"116.02558899";"Шилка-Товарная";"";"";"";"halt";"947908"
"947912";"1";"0";"3965162848";"51.86094666";"116.04595184";"Шилка-Пассажирская";"";"";"";"station";"947912"
"947927";"1";"0";"2843388602";"51.88779449";"116.15078735";"6451 км";"";"";"";"halt";""
"947927";"1";"0";"2843393876";"51.88184738";"116.11863708";"6451 км";"";"";"";"halt";"947927"
"948012";"1";"0";"463166854";"51.89516068";"116.2698822";"6461 км";"";"";"";"halt";"948012"
"948027";"1";"0";"2846229264";"51.85339355";"116.35905457";"Апрелково";"";"";"";"halt";"948027"
"948027";"1";"0";"243635870";"51.85343933";"116.35904694";"Апрелково";"";"";"";"halt";"948027"
"948027";"1";"1";"271338795";"51.85314178";"116.35874176";"Апрелково";"";"";"";"station";"948027"
"948031";"1";"0";"2878400076";"51.85477829";"116.4371109";"Бишигино";"";"";"";"halt";"948031"
"948031";"1";"0";"2878400075";"51.85473633";"116.43712616";"Бишигино";"";"";"";"halt";"948031"
"948031";"1";"1";"281467148";"51.85467529";"116.43714905";"Бишигино";"";"";"";"station";"948031"
"948046";"1";"0";"2846229410";"51.86771011";"116.47647858";"6478 км";"";"";"";"halt";""
"948050";"1";"0";"3771897863";"51.8991394";"116.23698425";"Холбон";"";"";"";"station";"948050"
"948065";"1";"0";"3583161370";"51.88301086";"116.31244659";"6464 км";"";"";"";"halt";""
"948070";"1";"0";"3583159130";"51.8973732";"116.52824402";"6484 км";"";"";"";"halt";""
"948101";"1";"0";"3965162836";"51.91714478";"116.61792755";"Приисковая";"";"";"";"station";"948101"
"948135";"1";"0";"243636451";"51.95927429";"116.76816559";"Верхние Ключи";"";"";"";"halt";"948135"
"948147";"1";"0";"463165071";"51.97951508";"116.83335876";"6506 км";"";"";"";"halt";"948147"
"948154";"1";"0";"3226109567";"51.99788666";"116.94329071";"Бянкино";"";"";"";"halt";"948154"
"948154";"1";"0";"3226109568";"51.99791718";"116.94326019";"Бянкино";"";"";"";"halt";"948154"
"948169";"1";"0";"3583155677";"51.93955994";"116.71353912";"6496 км";"";"";"";"halt";""
"948309";"1";"0";"503821747";"51.98613358";"116.57071686";"Нерчинск";"";"";"";"station";"948309"
"948417";"1";"0";"3583142894";"52.09300232";"117.02902222";"6530 км";"";"";"";"halt";"948417"
"948421";"1";"0";"243642653";"52.16343689";"117.03469849";"Шапка";"";"";"";"halt";"948421"
"948421";"1";"0";"2859484355";"52.12347794";"117.05475616";"6534 км";"";"";"";"halt";""
"948421";"1";"0";"2859486672";"52.16345596";"117.03475952";"Шапка";"";"";"";"halt";"948421"
"948455";"1";"0";"3583135710";"52.24253464";"117.00704193";"6550 км";"";"";"";"halt";"948455"
"948466";"1";"0";"3583137316";"52.28976059";"117.01198578";"Шевья";"";"";"";"halt";"948466"
"948474";"1";"0";"2859485782";"52.06878662";"117.05111694";"Куэнга";"";"";"";"station";"948474"
"948474";"1";"0";"2859486407";"52.06883621";"117.05128479";"Куэнга";"";"";"";"station";"948474"
"948474";"1";"0";"3747262616";"52.06872559";"117.05088043";"Куэнга";"";"";"";"station";"948474"
"948609";"1";"0";"2894923734";"52.19963455";"117.54270935";"Кокуй";"";"";"";"halt";"948609"
"948609";"1";"1";"285859044";"52.19956207";"117.54322815";"Кокуй";"";"";"";"station";"948609"
"948614";"1";"0";"243639404";"52.16353989";"117.46165466";"Усть-Курлыч";"";"";"";"halt";"948614"
"948633";"1";"0";"243638977";"52.12408447";"117.3596344";"Кокертай";"";"";"";"halt";"948633"
"948648";"1";"0";"243638830";"52.10414124";"117.30251312";"Баян";"";"";"";"halt";"948648"
"948652";"1";"0";"243638706";"52.0815239";"117.23910522";"Болотово";"";"";"";"halt";"948652"
"948667";"1";"0";"3583143813";"52.07191086";"117.08299255";"3 км";"";"";"";"halt";"948667"
"948703";"1";"0";"2894923733";"52.25112915";"117.69487762";"Сретенск";"";"";"";"station";"948703"
"948718";"1";"0";"2894923732";"52.21791077";"117.66078186";"Матакан";"";"";"";"station";"948718"
"948722";"1";"0";"3583146593";"52.21342087";"117.63483429";"47 км (Нефтебаза)";"";"";"";"halt";"948722"
"948737";"1";"0";"3583145296";"52.21293259";"117.56974792";"42 км (Площадка)";"";"";"";"halt";"948737"
"948741";"1";"0";"3583148493";"52.23044586";"117.67594147";"51 км";"";"";"";"halt";""
"948807";"1";"0";"3967457958";"52.34586716";"117.01894379";"Укурей";"";"";"";"station";"948807"
"948826";"1";"0";"2859490690";"52.4632988";"117.02157593";"Кундуй";"";"";"";"halt";"948826"
"948826";"1";"0";"2859490689";"52.46327972";"117.02151489";"Кундуй";"";"";"";"halt";"948826"
"948845";"1";"0";"3583133296";"52.5018692";"117.00401306";"6585 км";"";"";"";"halt";""
"949104";"1";"0";"4008725089";"52.51517487";"117.01971436";"Чернышевск-Забайкальский";"";"";"";"station";"949104"
"949119";"1";"0";"3583119762";"52.56269073";"117.11052704";"Алеур";"";"";"";"station";"949119"
"949123";"1";"0";"3583119764";"52.64839554";"117.15432739";"Улей";"";"";"";"station";"949123"
"949138";"1";"0";"4017821455";"52.74641037";"117.27302551";"Бушулей";"";"";"";"station";"949138"
"949176";"1";"0";"3583130739";"52.67799377";"117.194664";"Итылей";"";"";"";"halt";""
"949301";"1";"0";"2193733909";"52.97726059";"116.91324615";"Букачача";"";"";"";"station";""
"949316";"1";"0";"3583832753";"51.41528702";"114.78665924";"68 км (Агитский Мост)";"";"";"";"halt";"949316"
"949509";"1";"0";"4006772725";"52.82483292";"117.27138519";"Жирекен";"";"";"";"station";"949509"
"949513";"1";"0";"2867861609";"52.9155426";"117.2970047";"Кавекта";"";"";"";"halt";""
"949513";"1";"0";"244164354";"52.9155426";"117.29692841";"Кавекта";"";"";"";"halt";""
"949528";"1";"0";"4017821448";"53.03385162";"117.39781952";"Арчикой";"";"";"";"station";"949528"
"949602";"1";"0";"3965162823";"53.06634903";"117.50546265";"Зилово";"";"";"";"station";"949602"
"949617";"1";"0";"3583118893";"53.0866394";"117.65659332";"Тамка";"";"";"";"halt";"949617"
"950008";"1";"0";"3965162813";"50.92057037";"128.46128845";"Белогорск";"";"";"";"station";"950008"
"950027";"1";"0";"1866711775";"50.84831238";"128.37437439";"Низина";"";"";"";"station";""
"950101";"1";"1";"686471928";"50.88296127";"128.51506042";"Белогорск-2";"";"";"";"station";""
"950101";"1";"0";"647999179";"50.88858414";"128.50608826";"Белогорск II";"";"";"";"station";"950101"
"950313";"1";"0";"463130316";"53.1340065";"118.03081512";"6713 км (Усть-Унурга)";"";"";"";"halt";"950313"
"950328";"1";"0";"2884855700";"53.15677643";"117.92983246";"Ульякан";"";"";"";"station";"950328"
"950402";"1";"0";"3583096695";"53.16548157";"118.11011505";"Урюм";"";"";"";"station";"950402"
"950417";"1";"0";"3583108099";"53.21183014";"118.2746582";"Кулендекен";"";"";"";"halt";"950417"
"950421";"1";"0";"3583088612";"53.23755264";"118.29481506";"Нанагры";"";"";"";"station";"950421"
"950436";"1";"0";"3583093393";"53.26298904";"118.38069153";"6744 км";"";"";"";"halt";""
"950440";"1";"0";"3583090393";"53.27363586";"118.48977661";"6747 км";"";"";"";"halt";""
"950506";"1";"1";"272521277";"53.31150818";"118.50931549";"Сбега";"";"";"";"station";"950506"
"950510";"1";"0";"3582624921";"53.3947258";"118.51625824";"Темная";"";"";"";"halt";"950510"
"950525";"1";"0";"3582624397";"53.45796967";"118.54051971";"Кендагиры";"";"";"";"station";"950525"
"950606";"1";"0";"3965162826";"53.56081772";"118.7179184";"Ксеньевская";"Ксеньевская";"";"";"station";"950606"
"950614";"1";"0";"3582614436";"53.64964676";"118.91822052";"Катарангра";"";"";"";"halt";"950614"
"950718";"1";"0";"3582617962";"53.7795372";"119.28751373";"Артеушка";"";"";"";"station";"950718"
"950722";"1";"0";"3582620193";"53.8139267";"119.4076004";"Пеньковая";"";"";"";"station";"950722"
"950737";"1";"0";"3582620907";"53.80719376";"119.66519928";"Раздольное";"";"";"";"halt";"950737"
"950756";"1";"0";"373648647";"53.77581787";"119.21780396";"6845 км";"";"";"";"halt";""
"950760";"1";"0";"3582619662";"53.828022";"119.35675812";"6855 км";"";"";"";"halt";""
"950782";"1";"0";"2884862839";"53.75727844";"119.72992706";"6905 км";"";"";"";"halt";""
"950807";"1";"0";"3965162831";"53.73852539";"119.76776123";"Могоча";"";"";"";"station";"950807"
"950900";"1";"0";"2884855696";"53.68561554";"120.05783081";"Таптугары";"";"";"";"station";"950900"
"951000";"1";"0";"3965162838";"53.712677";"120.36146545";"Семиозерный";"";"";"";"station";"951000"
"951034";"1";"0";"3582481393";"53.84611511";"120.78151703";"Германовский";"";"";"";"station";"951034"
"951049";"1";"0";"3582614326";"53.74189758";"120.61434174";"6974 км";"";"";"";"halt";""
"951104";"1";"0";"2875573262";"53.86232758";"120.87715149";"Амазар";"";"";"";"station";""
"951123";"1";"0";"4000054210";"53.94126892";"121.13851166";"Колокольный";"";"";"";"station";"951123"
"951142";"1";"0";"4017822803";"54.04006577";"121.30253601";"Чичатка";"";"";"";"station";"951142"
"951157";"1";"0";"4017821463";"54.05225372";"121.40996552";"Жанна";"";"";"";"station";"951157"
"951176";"1";"0";"4017821479";"54.10842514";"121.5430069";"Малоковали";"";"";"";"station";"951176"
"951208";"1";"0";"2892845799";"53.95448685";"121.9490509";"Ерофей Павлович";"";"";"";"station";""
"951212";"1";"0";"1507742946";"54.00160599";"121.85887146";"Ороченский";"";"";"";"station";""
"951212";"1";"0";"2843374098";"54.00164795";"121.85890961";"Ороченский";"";"";"";"station";""
"951227";"1";"0";"2843374701";"54.0430336";"121.77884674";"Текан";"";"";"";"station";""
"951227";"1";"0";"2682093509";"54.04299927";"121.77877045";"Текан";"";"";"";"station";""
"951231";"1";"0";"2843374090";"54.08068848";"121.68624878";"Аячи";"";"";"";"station";""
"951250";"1";"0";"2661695038";"53.98038483";"122.00682831";"Ягодный";"";"";"";"halt";""
"951250";"1";"0";"1507742851";"53.98033524";"122.00683594";"Ягодный";"";"";"";"halt";""
"951265";"1";"0";"2661671006";"53.99228668";"122.04183197";"Иташино";"";"";"";"halt";""
"951265";"1";"0";"2661676498";"53.99230957";"122.04177094";"Иташино";"";"";"";"halt";""
"951316";"1";"0";"3580902583";"54.07226944";"122.71133423";"Сгибеево";"";"";"";"station";"951316"
"951335";"1";"1";"285611591";"54.039608";"122.50048828";"Улятка";"";"";"";"station";""
"951354";"1";"0";"4017821453";"54.02040863";"122.26287842";"Большая Омутная";"";"";"";"station";"951354"
"951373";"1";"0";"2884855695";"54.0126915";"122.10852051";"Сегачама";"";"";"";"station";""
"951388";"1";"0";"3580900743";"54.03356171";"122.91013336";"7213 км";"";"";"";"halt";""
"951405";"1";"0";"4017821478";"54.06326675";"123.41173553";"Мадалан";"";"";"";"station";"951405"
"951416";"1";"1";"175843279";"54.0403862";"123.27075195";"Улягир";"";"";"";"station";""
"951424";"1";"0";"3580896697";"54.03166199";"123.1363678";"Читкан";"";"";"";"halt";"951424"
"951439";"1";"0";"2661599758";"54.02611542";"123.03829956";"Глубокий";"";"";"";"halt";""
"951439";"1";"0";"2661599759";"54.02614975";"123.03835297";"Глубокий";"";"";"";"halt";""
"951509";"1";"0";"3965162844";"54.11045837";"123.61034393";"Тахтамыгда";"";"";"";"station";"951509"
"951509";"1";"1";"260622333";"54.10992432";"123.6116333";"Тахтамыгда";"";"";"";"station";""
"951513";"1";"0";"1867001517";"54.08457184";"123.52249908";"Ольдой";"";"";"";"halt";""
"951513";"1";"0";"2661449638";"54.08462143";"123.5224762";"Ольдой";"";"";"";"halt";""
"951528";"1";"0";"2661416311";"54.11113358";"123.59059143";"7265 км";"";"";"";"halt";""
"951602";"1";"0";"4015690030";"54.1194725";"123.69805145";"Бамовская";"";"";"";"station";"951602"
"951617";"1";"0";"2886412919";"54.11194611";"123.76551819";"Горелый";"";"";"";"station";"951617"
"951621";"1";"0";"2661356540";"54.04244232";"123.79844666";"Имачи";"";"";"";"halt";""
"951621";"1";"0";"2524596026";"54.04249191";"123.79846954";"Имачи";"";"";"";"halt";""
"951706";"1";"0";"3965162839";"53.98712158";"123.93748474";"Сковородино";"";"";"";"station";"951706"
"951710";"1";"0";"1705258964";"53.98855972";"124.05982971";"Встречный";"";"";"";"halt";""
"951710";"1";"0";"3257067916";"53.98850632";"124.05981445";"Встречный";"";"";"";"halt";""
"952018";"1";"0";"3217838983";"53.49088669";"123.88645935";"Рейново";"";"";"";"station";"952018"
"952107";"1";"0";"3965162815";"53.98050308";"124.15918732";"Большой Невер";"";"";"";"station";"952107"
"952111";"1";"0";"3506688090";"55.8469429";"124.97885132";"Якутский";"7332 км";"";"";"station";"952111"
"952126";"1";"0";"1433989930";"53.89716721";"124.19759369";"Ковали";"";"";"";"station";""
"952126";"1";"0";"3259218373";"53.89719772";"124.19752502";"Ковали";"";"";"";"station";""
"952130";"1";"0";"3259218376";"53.8417778";"124.21101379";"Ульручьи";"";"";"";"station";""
"952130";"1";"0";"452207146";"53.84182739";"124.21101379";"Ульручьи";"";"";"";"station";"952130"
"952145";"1";"0";"3259218372";"53.82873535";"124.32028198";"Керак";"";"";"";"halt";""
"952145";"1";"0";"1861215118";"53.82878494";"124.32028198";"Керак";"";"";"";"halt";""
"952150";"1";"0";"4017821446";"53.82600784";"124.41285706";"Ангарич";"";"";"";"station";"952150"
"952164";"1";"0";"1861215119";"53.78701782";"124.46707153";"Уркан";"";"";"";"halt";""
"952164";"1";"0";"3259218377";"53.78704453";"124.46700287";"Уркан";"";"";"";"halt";"952164"
"952179";"1";"0";"3259218371";"53.7311554";"124.53214264";"Джиктанда";"";"";"";"station";"952179"
"952179";"1";"0";"1861215117";"53.73120117";"124.53216553";"Джиктанда";"";"";"";"station";""
"952200";"1";"0";"3965162843";"53.69328308";"124.8227005";"Талдан";"";"";"";"station";"952200"
"952215";"1";"0";"3259218368";"53.70824051";"125.04255676";"Буринда";"";"";"";"station";"952215"
"952215";"1";"0";"1861329087";"53.70828247";"125.04257965";"Буринда";"";"";"";"station";""
"952304";"1";"0";"4017821459";"53.68699646";"125.23564911";"Гудачи";"";"";"";"station";"952304"
"952408";"1";"0";"3259218369";"53.58213806";"125.37903595";"Гонжа";"";"";"";"station";"952408"
"952412";"1";"0";"3257067923";"53.53034973";"125.58524323";"Нюкжа";"";"";"";"station";""
"952412";"1";"0";"3259218374";"53.53035736";"125.58526611";"Нюкжа";"";"";"";"station";"952412"
"952412";"1";"0";"2524596032";"53.53038788";"125.58531952";"Нюкжа";"";"";"";"station";""
"952501";"1";"0";"3922936327";"53.4511261";"125.80718994";"Магдагачи";"";"";"";"station";"952501"
"952516";"1";"0";"2406916702";"53.44566345";"126.01383972";"Красная Падь";"";"";"";"station";""
"952516";"1";"0";"3257067921";"53.44568634";"126.01392365";"Красная Падь";"";"";"";"station";"952516"
"952520";"1";"0";"1214989182";"53.38104248";"126.12543488";"Тымерсоль";"";"";"";"halt";""
"952520";"1";"0";"3257067927";"53.38108063";"126.12550354";"Тымерсоль";"";"";"";"halt";""
"952611";"1";"0";"2524596036";"53.25772095";"126.20452118";"Сулус";"";"";"";"station";""
"952611";"1";"0";"3257814490";"53.25775528";"126.20456696";"Сулус";"";"";"";"station";""
"952709";"1";"0";"4015690058";"53.11283875";"126.33300018";"Тыгда";"";"";"";"station";"952709"
"952802";"1";"0";"4017822801";"52.95137405";"126.43160248";"Чалганы";"";"";"";"station";"952802"
"952906";"1";"0";"4015690061";"52.78605652";"126.53994751";"Ушумун";"";"";"";"station";"952906"
"953006";"1";"0";"244429915";"52.63071823";"126.75023651";"Сиваки";"";"";"";"station";""
"953010";"1";"0";"2524596044";"52.4679718";"126.96520233";"Ту";"";"";"";"station";""
"953010";"1";"0";"3257814492";"52.4679985";"126.96525574";"Ту";"";"";"";"station";""
"953025";"1";"0";"3257814486";"52.37715912";"127.09297943";"Переселенческий";"";"";"";"halt";"953025"
"953025";"1";"0";"1416848628";"52.37713623";"127.09292603";"Переселенческий";"";"";"";"halt";""
"953102";"1";"0";"4017821485";"52.2727356";"127.21315002";"Мухинская";"";"";"";"station";"953102"
"953114";"1";"0";"244429970";"52.16242599";"127.46822357";"Берея";"";"";"";"halt";""
"953114";"1";"0";"3257814473";"52.16244888";"127.46827698";"Берея";"";"";"";"halt";"953114"
"953129";"1";"0";"1861054274";"52.08546829";"127.5721283";"Петруши";"";"";"";"station";""
"953129";"1";"0";"3257814487";"52.08548355";"127.57218933";"Петруши";"";"";"";"station";"953129"
"953203";"1";"0";"4015690063";"52.00347519";"127.6835556";"Шимановская";"";"";"";"station";"953203"
"953222";"1";"0";"3257814489";"51.91876984";"127.90312958";"Селеткан";"";"";"";"halt";"953222"
"953222";"1";"0";"244429983";"51.91873932";"127.90309143";"Селеткан";"";"";"";"halt";""
"953237";"1";"0";"3257814478";"51.82781982";"128.00498962";"Джатва";"";"";"";"halt";""
"953237";"1";"0";"1861054272";"51.82780075";"128.00492859";"Джатва";"";"";"";"halt";""
"953307";"1";"0";"5691045859";"51.74722672";"128.07102966";"Ледяная";"";"";"";"station";"953307"
"953311";"1";"0";"1861054273";"51.68945694";"128.13328552";"Дом отдыха";"";"";"";"halt";""
"953311";"1";"0";"3257067919";"51.68947601";"128.13334656";"Дом отдыха";"";"";"";"halt";""
"953311";"1";"0";"3257067920";"51.68951416";"128.13346863";"Дом Отдыха";"";"";"";"halt";"953311"
"953415";"1";"0";"1861054276";"51.53245544";"128.12171936";"Юхта";"";"";"";"halt";""
"953415";"1";"0";"3257067929";"51.53245544";"128.1217804";"Юхта";"";"";"";"halt";""
"953421";"1";"0";"1419746732";"51.65050507";"128.14587402";"Бузули";"";"";"";"station";""
"953421";"1";"0";"3257067915";"51.65052414";"128.14608765";"Бузули";"";"";"";"station";""
"953421";"1";"0";"3257067914";"51.6505127";"128.14595032";"Бузули";"";"";"";"station";"953421"
"953504";"1";"0";"4017822797";"51.45006943";"128.13526917";"Усть-Пёра";"";"";"";"station";"953504"
"953612";"1";"0";"3257071473";"51.36915207";"128.14675903";"7810 км";"";"";"";"halt";""
"953612";"1";"0";"1612055324";"51.36914444";"128.14666748";"7810 км";"";"";"";"halt";""
"953627";"1";"0";"4015690026";"51.39252853";"128.13822937";"Свободный";"";"";"";"station";"953627"
"953701";"1";"0";"1382882428";"51.34661102";"128.15307617";"Михайло-Чесноковская";"";"";"";"halt";""
"953701";"1";"0";"1430614217";"51.34659576";"128.15301514";"Михайло-Чесноковская";"";"";"";"halt";""
"954009";"1";"0";"4017821447";"51.27639389";"128.24305725";"Арга";"";"";"";"station";"954009"
"954117";"1";"0";"1866711784";"50.98786545";"128.42300415";"Украина";"";"";"";"halt";"954117"
"954117";"1";"0";"3257067928";"50.987854";"128.42292786";"Украина";"";"";"";"halt";"954117"
"954121";"1";"0";"1866575786";"51.13203812";"128.35926819";"7840 км";"";"";"";"halt";""
"954121";"1";"0";"3257071474";"51.13201904";"128.35919189";"7840 км";"";"";"";"halt";"954121"
"954136";"1";"0";"3257071475";"51.06295776";"128.39361572";"7849 км";"";"";"";"halt";"954136"
"954136";"1";"0";"648239538";"51.06296921";"128.39369202";"7849 км";"";"";"";"halt";""
"954140";"1";"0";"3257071476";"50.95018768";"128.44869995";"7862 км (Бочкарёвка)";"";"";"";"halt";"954140"
"954140";"1";"0";"648239505";"50.95019531";"128.44877625";"7862 км";"";"";"";"halt";""
"954206";"1";"0";"1866711782";"50.78151321";"128.24299622";"Томичи";"";"";"";"station";""
"954210";"1";"0";"1866711914";"50.71631241";"128.10978699";"35 км";"";"";"";"halt";"954210"
"954225";"1";"0";"1866711917";"50.68216324";"128.04258728";"41 км";"";"";"";"halt";""
"954308";"1";"0";"1866711779";"50.66028214";"128.00904846";"Среднебелая";"";"";"";"station";""
"954403";"1";"0";"1829342782";"50.57038116";"127.86700439";"Берёзовский-Восточный";"";"";"";"station";""
"954418";"1";"0";"1208954701";"50.53926086";"127.77940369";"65 км";"";"";"";"halt";""
"954507";"1";"0";"1754439390";"50.50812912";"127.65068817";"Призейская";"";"";"";"station";""
"954511";"1";"0";"1671991532";"50.44567108";"127.6977005";"Белогорье";"";"";"";"station";""
"954526";"1";"0";"1862633881";"50.40020752";"127.67749786";"91 км";"";"";"";"halt";""
"954600";"1";"0";"1271659088";"50.36849594";"127.61581421";"Моховая Падь";"";"";"";"station";""
"954704";"1";"0";"1238530766";"50.28768158";"127.54222107";"Благовещенск";"";"";"";"station";""
"955209";"1";"0";"4017821457";"50.73300934";"128.71841431";"Возжаевка";"";"";"";"station";"955209"
"955213";"1";"0";"3257814491";"50.67573547";"128.81616211";"Тола";"";"";"";"halt";"955213"
"955213";"1";"0";"647999359";"50.67572021";"128.81610107";"Тола";"";"";"";"halt";""
"955228";"1";"0";"3257817441";"50.61896515";"128.83695984";"7910 км";"";"";"";"halt";""
"955228";"1";"0";"1866711920";"50.61893845";"128.83688354";"7910 км";"";"";"";"halt";""
"955302";"1";"0";"4015690050";"50.58753586";"128.89057922";"Поздеевка";"";"";"";"station";"955302"
"955406";"1";"0";"3965162821";"50.37244797";"129.10498047";"Екатеринославка";"";"";"";"station";"955406"
"955437";"1";"0";"647990748";"50.18994904";"129.33795166";"Тур";"";"";"";"halt";"955437"
"955437";"1";"0";"3257814493";"50.189991";"129.3380127";"Тур";"";"";"";"halt";""
"955459";"1";"0";"1866845239";"50.20547867";"129.3137207";"7972 км";"";"";"";"halt";""
"955459";"1";"0";"3257817442";"50.20552063";"129.31378174";"7972 км";"";"";"";"halt";"955459"
"955603";"1";"0";"4015690037";"50.11728287";"129.45080566";"Завитая";"";"";"";"station";"955603"
"955822";"1";"0";"1865551022";"49.71414185";"128.77653503";"Дубовое";"";"";"";"station";""
"955834";"1";"0";"1219750187";"49.82876205";"128.91339111";"Воскресеновка";"";"";"";"station";""
"956004";"1";"0";"1865551023";"49.63615417";"128.67434692";"Поярково";"";"";"";"station";""
"956305";"1";"0";"4015690032";"49.81116104";"129.81129456";"Бурея";"";"";"";"station";"956305"
"956313";"1";"0";"1866844932";"49.96229172";"129.61987305";"Тюкан";"";"";"";"station";""
"956313";"1";"0";"3257814495";"49.96232605";"129.61994934";"Тюкан";"";"";"";"station";"956313"
"956324";"1";"0";"1866844925";"50.04688263";"129.56037903";"Дея";"";"";"";"halt";""
"956324";"1";"0";"3257814477";"50.04692459";"129.56045532";"Дея";"";"";"";"halt";""
"956339";"1";"0";"1752099732";"49.7643013";"129.7441864";"Кивнет";"";"";"";"halt";""
